location,date,oxygen,phosphate,salinity,silicate,temperature
"(29.0, -87.0)",1965-09-30,4.491052631578947,0.08305311355311355,36.24717241379311,2.7279181459566075,28.295517241379315
"(29.0, -87.0)",1965-10-31,4.891301528517651,0.08305311355311355,35.78076923076923,2.7279181459566075,26.569230769230767
"(29.0, -87.0)",1965-11-30,4.891301528517651,0.08305311355311355,36.14000000000001,2.7279181459566075,24.142105263157895
"(29.0, -87.0)",1965-12-31,4.891301528517651,0.08305311355311355,36.34142857142857,2.7279181459566075,22.857142857142858
"(29.0, -87.0)",1966-02-28,5.08,0.08305311355311355,36.431,2.7279181459566075,20.45
"(29.0, -87.0)",1966-06-30,4.891301528517651,0.08305311355311355,36.44,2.7279181459566075,26.37
"(29.0, -87.0)",1967-10-31,4.891301528517651,0.08305311355311355,35.686,2.7279181459566075,26.4
"(29.0, -87.0)",1969-06-30,4.44,0.08305311355311355,36.34,2.7279181459566075,28.06
"(29.0, -87.0)",1969-09-30,4.39,0.08305311355311355,35.14,2.7279181459566075,28.45
"(29.0, -87.0)",1971-08-31,4.891301528517651,0.08305311355311355,33.03575,2.7279181459566075,29.4025
"(29.0, -87.0)",1973-05-31,4.891301528517651,0.08305311355311355,34.23,2.7279181459566075,21.87
"(29.0, -87.0)",1973-08-31,4.891301528517651,0.08305311355311355,36.17,2.7279181459566075,29.12
"(29.0, -87.0)",1973-10-31,4.891301528517651,0.08305311355311355,36.17,2.7279181459566075,26.41
"(29.0, -87.0)",1975-06-30,4.891301528517651,0.08305311355311355,32.56,2.7279181459566075,28.15
"(29.0, -87.0)",1975-09-30,4.891301528517651,0.08305311355311355,35.169999999999995,2.7279181459566075,28.47666666666667
"(29.0, -87.0)",1976-02-29,4.891301528517651,0.08305311355311355,34.78,2.7279181459566075,19.303333333333338
"(29.0, -87.0)",1997-11-30,5.342583333333334,0.053333333333333344,35.794166666666676,0.7891666666666667,25.294012500562804
"(29.0, -87.0)",1998-05-31,4.924923076923077,0.16307692307692306,35.80425,3.62076923076923,25.294012500562804
"(29.0, -87.0)",1998-08-31,4.694666666666667,0.0675,36.36433333333333,2.4425000000000003,25.294012500562804
"(29.0, -87.0)",1998-11-30,4.668833333333334,0.018333333333333333,36.300000000000004,1.2024999999999997,25.294012500562804
"(29.0, -87.0)",1999-05-31,5.039916666666667,0.041666666666666664,35.651,1.2333333333333334,25.294012500562804
"(29.0, -87.0)",1999-08-31,4.296666666666667,0.07583333333333335,36.2645,1.97,25.294012500562804
"(29.0, -87.0)",1999-11-30,4.694416666666666,0.07666666666666666,36.05766666666667,1.3833333333333335,25.294012500562804
"(29.0, -87.0)",2000-01-31,4.891301528517651,0.08305311355311355,35.22654425385068,2.7279181459566075,21.566666666666666
"(29.0, -87.0)",2000-04-30,4.961250000000001,0.023333333333333334,36.431666666666665,1.0033333333333332,25.294012500562804
"(29.0, -87.0)",2000-05-31,4.891301528517651,0.08305311355311355,35.22654425385068,2.7279181459566075,26.4
"(29.0, -87.0)",2000-07-31,4.746,0.04,31.258,1.2000000000000002,25.294012500562804
"(29.0, -87.0)",2000-08-31,4.591900000000001,0.023,31.7085,1.1079999999999999,25.294012500562804
"(29.0, -87.0)",2001-01-31,4.891301528517651,0.08305311355311355,35.22654425385068,2.7279181459566075,21.65
"(29.0, -87.0)",2001-04-30,4.891301528517651,0.08305311355311355,35.22654425385068,2.7279181459566075,23.581818181818186
"(29.0, -87.0)",2012-09-30,6.34752,0.01,35.6909,14.11,27.93
"(29.0, -88.0)",1964-03-31,4.939560947712417,0.3332981601731603,35.55,3.04146164021164,19.4
"(29.0, -88.0)",1964-05-31,4.939560947712417,0.3332981601731603,36.45,3.04146164021164,26.3
"(29.0, -88.0)",1964-06-30,4.939560947712417,0.3332981601731603,33.05,3.04146164021164,27.325
"(29.0, -88.0)",1965-08-31,4.939560947712417,0.3332981601731603,33.61571428571429,3.04146164021164,28.82857142857143
"(29.0, -88.0)",1965-09-30,4.6,0.3332981601731603,36.188,3.04146164021164,28.35
"(29.0, -88.0)",1965-10-31,4.939560947712417,0.3332981601731603,36.196000000000005,3.04146164021164,26.5
"(29.0, -88.0)",1965-11-30,4.939560947712417,0.3332981601731603,35.72,3.04146164021164,24.8
"(29.0, -88.0)",1966-02-28,5.335,0.3332981601731603,35.836,3.04146164021164,19.009999999999998
"(29.0, -88.0)",1966-06-30,4.939560947712417,0.3332981601731603,36.43,3.04146164021164,25.95
"(29.0, -88.0)",1967-01-31,4.939560947712417,0.3332981601731603,36.2,3.04146164021164,18.9
"(29.0, -88.0)",1967-02-28,4.939560947712417,0.3332981601731603,35.6,3.04146164021164,16.9
"(29.0, -88.0)",1967-03-31,4.939560947712417,0.3332981601731603,32.1,3.04146164021164,20.466666666666665
"(29.0, -88.0)",1967-05-31,4.939560947712417,0.3332981601731603,34.04285714285714,3.04146164021164,23.557142857142857
"(29.0, -88.0)",1967-06-30,4.939560947712417,0.3332981601731603,33.614285714285714,3.04146164021164,28.542857142857144
"(29.0, -88.0)",1967-07-31,4.939560947712417,0.3332981601731603,29.25714285714286,3.04146164021164,29.214285714285715
"(29.0, -88.0)",1967-08-31,4.61,0.3332981601731603,35.085,3.04146164021164,29.1075
"(29.0, -88.0)",1967-09-30,4.939560947712417,0.3332981601731603,36.13,3.04146164021164,28.4
"(29.0, -88.0)",1967-10-31,4.939560947712417,0.3332981601731603,37.2,3.04146164021164,24.375
"(29.0, -88.0)",1967-11-30,4.939560947712417,0.3332981601731603,36.7,3.04146164021164,22.6
"(29.0, -88.0)",1968-01-31,4.939560947712417,0.3332981601731603,33.2,3.04146164021164,16.3
"(29.0, -88.0)",1968-02-29,2.24,0.3332981601731603,36.303000000000004,3.04146164021164,19.5425
"(29.0, -88.0)",1968-03-31,4.939560947712417,0.3332981601731603,25.550000000000004,3.04146164021164,18.0
"(29.0, -88.0)",1968-04-30,5.28,0.14,35.067,3.04146164021164,21.01
"(29.0, -88.0)",1968-05-31,4.939560947712417,0.3332981601731603,28.433333333333334,3.04146164021164,25.3
"(29.0, -88.0)",1968-06-30,4.939560947712417,1.3900000000000001,35.975,3.04146164021164,29.6
"(29.0, -88.0)",1968-07-31,4.939560947712417,0.52,23.2,3.04146164021164,29.7
"(29.0, -88.0)",1968-08-31,4.939560947712417,1.1933333333333334,24.633333333333336,3.04146164021164,29.933333333333334
"(29.0, -88.0)",1968-09-30,4.939560947712417,0.3332981601731603,31.950000000000003,3.04146164021164,27.35
"(29.0, -88.0)",1968-10-31,4.939560947712417,0.625,27.483333333333334,3.04146164021164,27.599999999999998
"(29.0, -88.0)",1968-11-30,4.939560947712417,0.625,35.56666666666667,3.04146164021164,22.516666666666666
"(29.0, -88.0)",1968-12-31,4.939560947712417,0.3332981601731603,33.43333333333333,3.04146164021164,21.150000000000002
"(29.0, -88.0)",1969-01-31,4.939560947712417,0.5,34.21666666666666,3.04146164021164,16.166666666666668
"(29.0, -88.0)",1969-02-28,4.939560947712417,0.3332981601731603,34.38333333333333,3.04146164021164,16.116666666666667
"(29.0, -88.0)",1969-03-31,4.939560947712417,0.6666666666666666,35.300000000000004,3.04146164021164,17.533333333333335
"(29.0, -88.0)",1969-04-30,4.939560947712417,0.5416666666666666,36.68333333333334,3.04146164021164,21.983333333333334
"(29.0, -88.0)",1969-05-31,4.939560947712417,0.5416666666666666,30.71666666666667,3.04146164021164,26.2
"(29.0, -88.0)",1969-06-30,4.41,0.3332981601731603,36.2,3.04146164021164,28.52
"(29.0, -88.0)",1969-12-31,4.939560947712417,0.05,35.895,1.05,24.440724914389087
"(29.0, -88.0)",1970-04-30,4.939560947712417,0.3332981601731603,35.1295,3.04146164021164,24.05
"(29.0, -88.0)",1970-12-31,4.939560947712417,0.3332981601731603,36.675,3.04146164021164,21.125
"(29.0, -88.0)",1971-02-28,4.939560947712417,0.3332981601731603,34.766666666666666,3.04146164021164,18.366666666666667
"(29.0, -88.0)",1971-04-30,4.939560947712417,0.3332981601731603,34.03333333333333,3.04146164021164,19.833333333333332
"(29.0, -88.0)",1971-05-31,4.939560947712417,0.3332981601731603,37.4,3.04146164021164,24.5
"(29.0, -88.0)",1971-06-30,4.939560947712417,0.3332981601731603,30.275,3.04146164021164,30.0
"(29.0, -88.0)",1971-07-31,4.939560947712417,0.3332981601731603,30.58333333333334,3.04146164021164,30.5
"(29.0, -88.0)",1971-08-31,4.939560947712417,0.3332981601731603,30.340142857142858,3.04146164021164,29.982
"(29.0, -88.0)",1971-09-30,4.939560947712417,0.3332981601731603,33.25,3.04146164021164,28.950000000000003
"(29.0, -88.0)",1971-10-31,4.939560947712417,0.3332981601731603,34.5,3.04146164021164,27.0
"(29.0, -88.0)",1971-12-31,4.939560947712417,0.3332981601731603,33.2,3.04146164021164,21.880000000000003
"(29.0, -88.0)",1972-02-29,4.939560947712417,0.3332981601731603,34.4375,3.04146164021164,20.2625
"(29.0, -88.0)",1972-03-31,4.939560947712417,0.3332981601731603,33.175,3.04146164021164,20.0375
"(29.0, -88.0)",1972-04-30,4.939560947712417,0.3332981601731603,32.15,3.04146164021164,22.740000000000002
"(29.0, -88.0)",1972-05-31,4.939560947712417,0.3332981601731603,33.0625,3.04146164021164,25.975
"(29.0, -88.0)",1972-06-30,4.939560947712417,0.3332981601731603,33.75,3.04146164021164,27.150000000000002
"(29.0, -88.0)",1972-07-31,4.939560947712417,0.3332981601731603,35.333333333333336,3.04146164021164,28.250000000000004
"(29.0, -88.0)",1972-08-31,4.939560947712417,0.3332981601731603,29.4,3.04146164021164,29.849999999999998
"(29.0, -88.0)",1972-09-30,4.939560947712417,0.3332981601731603,33.833333333333336,3.04146164021164,28.76666666666667
"(29.0, -88.0)",1973-08-31,4.939560947712417,0.3332981601731603,34.8135,3.04146164021164,29.5625
"(29.0, -88.0)",1975-06-30,4.939560947712417,0.3332981601731603,31.959999999999997,3.04146164021164,28.77
"(29.0, -88.0)",1975-08-31,4.939560947712417,0.3332981601731603,32.1525,3.04146164021164,29.39
"(29.0, -88.0)",1976-01-31,4.939560947712417,0.3332981601731603,35.787,3.04146164021164,19.58
"(29.0, -88.0)",1976-03-31,4.939560947712417,0.3332981601731603,35.8825,3.04146164021164,20.665
"(29.0, -88.0)",1997-11-30,5.588,0.1242857142857143,34.79314285714286,1.3785714285714286,24.440724914389087
"(29.0, -88.0)",1998-05-31,5.015142857142857,0.018571428571428572,36.1035,1.7642857142857142,24.440724914389087
"(29.0, -88.0)",1998-08-31,4.786857142857143,0.037142857142857144,36.4915,2.025714285714286,24.440724914389087
"(29.0, -88.0)",1998-11-30,4.717,0.037142857142857144,36.335,1.0628571428571427,24.440724914389087
"(29.0, -88.0)",1999-05-31,5.142625,0.035,36.172,1.36,24.440724914389087
"(29.0, -88.0)",1999-08-31,4.978249999999999,0.02875,29.593,0.8587500000000001,24.440724914389087
"(29.0, -88.0)",1999-11-30,4.73775,0.065,36.0955,1.33375,24.440724914389087
"(29.0, -88.0)",2000-01-31,4.939560947712417,0.3332981601731603,33.83346510110894,3.04146164021164,21.725
"(29.0, -88.0)",2000-04-30,4.614444444444445,0.02666666666666667,36.368,0.7711111111111111,24.440724914389087
"(29.0, -88.0)",2000-05-31,4.939560947712417,0.3332981601731603,33.83346510110894,3.04146164021164,26.2
"(29.0, -88.0)",2000-07-31,5.1899999999999995,0.07,31.317,7.9225,24.440724914389087
"(29.0, -88.0)",2001-01-31,4.939560947712417,0.3332981601731603,33.83346510110894,3.04146164021164,19.46
"(29.0, -88.0)",2001-04-30,4.939560947712417,0.3332981601731603,33.83346510110894,3.04146164021164,23.754545454545454
"(29.0, -88.0)",2012-09-30,6.37184,0.06,35.9096,11.19,28.3
"(29.0, -88.0)",2012-10-31,6.355626666666666,0.03666666666666667,35.619566666666664,5.78,27.853333333333335
"(29.0, -89.0)",1962-02-28,4.73,1.5954991181657854,36.372,35.83047178130511,21.75
"(29.0, -89.0)",1964-03-31,5.0628796523809525,1.5954991181657854,35.535,35.83047178130511,19.6
"(29.0, -89.0)",1964-06-30,5.0628796523809525,1.5954991181657854,29.176666666666666,35.83047178130511,27.00666666666667
"(29.0, -89.0)",1965-09-30,4.609999999999999,1.5954991181657854,35.057,35.83047178130511,27.67
"(29.0, -89.0)",1965-10-31,5.0628796523809525,1.5954991181657854,36.23166666666667,35.83047178130511,26.316666666666663
"(29.0, -89.0)",1966-02-28,5.512,1.5954991181657854,30.636000000000003,35.83047178130511,18.058
"(29.0, -89.0)",1967-03-31,5.0628796523809525,1.5954991181657854,35.854,35.83047178130511,21.4
"(29.0, -89.0)",1967-08-31,5.0628796523809525,1.5954991181657854,33.42,35.83047178130511,29.95
"(29.0, -89.0)",1968-02-29,5.0628796523809525,1.5954991181657854,36.2525,35.83047178130511,19.41
"(29.0, -89.0)",1969-04-30,5.0628796523809525,1.5954991181657854,23.500333333333334,35.83047178130511,23.3880215156594
"(29.0, -89.0)",1969-12-31,5.0628796523809525,1.9637037037037035,22.863296296296298,30.510740740740744,23.3880215156594
"(29.0, -89.0)",1970-03-31,5.0628796523809525,1.5954991181657854,21.702753623188407,35.83047178130511,15.206811594202899
"(29.0, -89.0)",1970-12-31,5.0628796523809525,1.5954991181657854,36.875,35.83047178130511,20.025
"(29.0, -89.0)",1971-04-30,5.0628796523809525,1.5954991181657854,35.26666666666666,35.83047178130511,20.0
"(29.0, -89.0)",1971-05-31,5.0628796523809525,1.5954991181657854,37.425,35.83047178130511,24.125
"(29.0, -89.0)",1971-06-30,5.0628796523809525,1.5954991181657854,27.174999999999997,35.83047178130511,29.025
"(29.0, -89.0)",1971-07-31,5.0628796523809525,1.5954991181657854,18.833333333333332,35.83047178130511,31.333333333333332
"(29.0, -89.0)",1971-08-31,5.0628796523809525,1.5954991181657854,30.76,35.83047178130511,29.76
"(29.0, -89.0)",1971-09-30,5.0628796523809525,1.5954991181657854,25.833333333333332,35.83047178130511,28.25
"(29.0, -89.0)",1971-10-31,5.0628796523809525,1.5954991181657854,31.75,35.83047178130511,25.125
"(29.0, -89.0)",1971-12-31,5.0628796523809525,1.5954991181657854,25.833333333333332,35.83047178130511,20.666666666666668
"(29.0, -89.0)",1972-02-29,5.0628796523809525,1.5954991181657854,18.0,35.83047178130511,16.714285714285715
"(29.0, -89.0)",1972-03-31,5.0628796523809525,1.5954991181657854,24.571428571428573,35.83047178130511,18.52857142857143
"(29.0, -89.0)",1972-04-30,5.0628796523809525,1.5954991181657854,30.5,35.83047178130511,23.339999999999996
"(29.0, -89.0)",1972-05-31,5.0628796523809525,1.5954991181657854,28.7,35.83047178130511,25.899999999999995
"(29.0, -89.0)",1972-06-30,5.0628796523809525,1.5954991181657854,34.0,35.83047178130511,27.425
"(29.0, -89.0)",1972-07-31,5.0628796523809525,1.5954991181657854,29.38888888888889,35.83047178130511,28.688888888888894
"(29.0, -89.0)",1972-08-31,5.0628796523809525,1.5954991181657854,28.11111111111111,35.83047178130511,29.67777777777778
"(29.0, -89.0)",1972-09-30,5.0628796523809525,1.5954991181657854,29.22222222222222,35.83047178130511,28.077777777777783
"(29.0, -89.0)",1973-05-31,5.0628796523809525,1.5954991181657854,35.9,35.83047178130511,22.13
"(29.0, -89.0)",1975-08-31,5.0628796523809525,1.5954991181657854,23.215,35.83047178130511,29.935000000000002
"(29.0, -89.0)",1976-03-31,5.0628796523809525,1.5954991181657854,32.239999999999995,35.83047178130511,19.91
"(29.0, -89.0)",1990-07-31,5.993666666666666,0.24166666666666667,25.638833333333334,5.57,28.661666666666672
"(29.0, -89.0)",1997-11-30,5.505428571428572,0.1242857142857143,34.76942857142857,2.672857142857143,23.3880215156594
"(29.0, -89.0)",1998-05-31,4.869000000000001,0.06285714285714286,34.963,2.2800000000000002,23.3880215156594
"(29.0, -89.0)",1998-07-31,5.0628796523809525,2.3833333333333333,10.318999999999999,92.26666666666667,23.3880215156594
"(29.0, -89.0)",1998-08-31,4.453,0.07428571428571429,32.2365,6.192857142857143,23.3880215156594
"(29.0, -89.0)",1998-11-30,4.787571428571428,0.19999999999999998,30.512,6.741428571428571,23.3880215156594
"(29.0, -89.0)",1999-05-31,4.846666666666667,0.5033333333333333,29.986666666666668,25.27,23.3880215156594
"(29.0, -89.0)",1999-07-31,5.0628796523809525,0.4,21.166,42.6,23.3880215156594
"(29.0, -89.0)",1999-08-31,5.073333333333333,0.05833333333333333,26.857,2.0500000000000003,23.3880215156594
"(29.0, -89.0)",1999-11-30,4.913166666666666,0.19333333333333336,33.7205,4.38,23.3880215156594
"(29.0, -89.0)",2000-04-30,4.89,0.19166666666666665,33.946,4.491666666666667,23.3880215156594
"(29.0, -89.0)",2000-07-31,4.583714285714286,1.4528571428571426,18.762999999999998,50.385714285714286,23.3880215156594
"(29.0, -89.0)",2000-12-31,5.0628796523809525,1.5954991181657854,24.535613764347975,35.83047178130511,23.299999999999997
"(29.0, -89.0)",2001-04-30,5.0628796523809525,1.5954991181657854,24.535613764347975,35.83047178130511,24.03333333333333
"(29.0, -89.0)",2001-07-31,5.0628796523809525,2.66,10.625800000000002,82.6,23.3880215156594
"(29.0, -89.0)",2002-07-31,5.0628796523809525,0.8666666666666666,10.856833333333334,46.20000000000001,23.3880215156594
"(29.0, -89.0)",2003-07-31,5.0628796523809525,1.7285714285714289,24.535613764347975,41.65714285714286,23.3880215156594
"(29.0, -89.0)",2004-04-30,7.845905,0.55,19.3961,35.83047178130511,21.1613
"(29.0, -89.0)",2004-07-31,5.0628796523809525,1.9571428571428573,7.50525,109.19999999999997,23.3880215156594
"(29.0, -89.0)",2005-03-31,5.8276322,1.2950000000000002,8.204,35.83047178130511,14.113999999999999
"(29.0, -89.0)",2005-07-31,5.0628796523809525,0.7,24.535613764347975,17.8,23.3880215156594
"(29.0, -89.0)",2005-09-30,5.0628796523809525,1.223888888888889,24.535613764347975,53.725,23.3880215156594
"(29.0, -89.0)",2006-04-30,5.080796666666667,1.155,17.8921,35.83047178130511,21.0202
"(29.0, -89.0)",2006-06-30,5.467483714285714,1.4757142857142858,11.249885714285712,35.83047178130511,27.06595714285714
"(29.0, -89.0)",2006-07-31,5.0628796523809525,1.2333333333333332,10.92525,19.183333333333334,23.3880215156594
"(29.0, -89.0)",2006-09-30,4.561585,5.01375,22.20875,35.83047178130511,30.549999999999997
"(29.0, -89.0)",2007-07-31,5.0628796523809525,3.70625,10.158833333333334,106.66250000000001,23.3880215156594
"(29.0, -89.0)",2008-02-29,5.0628796523809525,3.8549999999999995,0.4025,35.83047178130511,8.8125
"(29.0, -89.0)",2008-04-30,4.774719999999999,5.419999999999999,0.21333333333333335,35.83047178130511,14.949999999999998
"(29.0, -89.0)",2008-05-31,4.2615625,3.1525,0.16,35.83047178130511,19.62
"(29.0, -89.0)",2008-06-30,3.7332400000000003,4.0225,0.1875,35.83047178130511,24.0025
"(29.0, -90.0)",1964-06-30,5.16,2.2999004981349853,23.682499999999997,7.6125035658785665,27.08
"(29.0, -90.0)",1965-09-30,4.82,2.2999004981349853,31.603499999999997,7.6125035658785665,28.435000000000002
"(29.0, -90.0)",1965-10-31,5.32719402294192,2.2999004981349853,36.295,7.6125035658785665,26.0
"(29.0, -90.0)",1965-11-30,5.32719402294192,2.2999004981349853,36.355714285714285,7.6125035658785665,25.185714285714283
"(29.0, -90.0)",1966-01-31,6.93,2.2999004981349853,28.7885,7.6125035658785665,18.020000000000003
"(29.0, -90.0)",1966-02-28,5.12,2.2999004981349853,36.26,7.6125035658785665,20.22
"(29.0, -90.0)",1967-08-31,5.32719402294192,2.2999004981349853,34.5,7.6125035658785665,29.3
"(29.0, -90.0)",1967-09-30,5.32719402294192,2.2999004981349853,30.521,7.6125035658785665,28.1
"(29.0, -90.0)",1968-02-29,5.32719402294192,2.2999004981349853,31.41475,7.6125035658785665,15.33
"(29.0, -90.0)",1969-04-30,5.32719402294192,2.2999004981349853,24.74033333333333,7.6125035658785665,24.936051818992265
"(29.0, -90.0)",1969-12-31,5.32719402294192,1.8942857142857146,23.737285714285715,30.154285714285713,24.936051818992265
"(29.0, -90.0)",1970-04-30,5.32719402294192,2.2999004981349853,29.717478981642024,7.6125035658785665,20.67
"(29.0, -90.0)",1975-08-31,5.32719402294192,2.2999004981349853,27.26,7.6125035658785665,29.412
"(29.0, -90.0)",1976-03-31,5.32719402294192,2.2999004981349853,28.583999999999996,7.6125035658785665,20.116
"(29.0, -90.0)",1990-07-31,4.643272727272727,0.02090909090909091,29.378,3.305454545454545,29.099
"(29.0, -90.0)",1992-04-30,5.65,0.05,33.4486,5.94,20.36
"(29.0, -90.0)",1994-10-31,5.197466666666667,0.09812500000000002,33.67933333333334,2.30625,26.298187499999994
"(29.0, -90.0)",1998-01-31,5.32719402294192,0.09999999999999999,31.766333333333336,0.6666666666666666,24.936051818992265
